date,city,country,temperature_c,humidity_pct,wind_speed_mps,pressure_hpa,precipitation_mm
2025-05-28,Tokyo,Japan,25.3,61.5,2.7,1020.4,0
2025-05-28,Singapore,Singapore,34.8,77.0,0.9,1009.9,2.8
2025-05-28,Sydney,Australia,11.7,77.6,3.8,1013.7,4.6
2025-05-28,Cairo,Egypt,34.8,37.2,3.0,1006.0,0
2025-05-28,São Paulo,Brazil,15.8,79.3,3.0,1009.5,9.8
2025-05-28,Toronto,Canada,20.9,52.2,6.6,1010.6,0
2025-05-29,New York,USA,22.2,48.4,6.2,1017.7,0
2025-05-29,London,UK,18.0,62.1,6.0,1018.8,0
2025-05-29,Tokyo,Japan,23.4,60.7,3.2,1017.4,0
2025-05-29,Singapore,Singapore,35.0,81.4,1.8,1008.7,4.9
2025-05-29,Sydney,Australia,12.0,76.7,5.1,1011.7,6.7
2025-05-29,Cairo,Egypt,35.9,39.3,4.5,1003.8,0
2025-05-29,São Paulo,Brazil,14.7,74.9,4.0,1009.9,7.2
2025-05-29,Toronto,Canada,19.3,53.7,6.8,1011.2,0
2025-05-30,New York,USA,21.4,50.3,6.4,1020.5,0
2025-05-30,London,UK,18.2,63.3,5.5,1017.4,0
2025-05-30,Tokyo,Japan,25.6,62.4,2.8,1018.2,0
2025-05-30,Singapore,Singapore,35.2,76.7,1.9,1009.7,3.3
2025-05-30,Sydney,Australia,11.4,78.0,5.2,1012.3,10.0
2025-05-30,Cairo,Egypt,35.3,36.2,4.5,1004.8,0
2025-05-30,São Paulo,Brazil,14.8,74.0,4.4,1008.3,5.4
2025-05-30,Toronto,Canada,18.8,55.8,6.4,1014.5,0
2025-05-31,New York,USA,21.2,48.5,4.8,1018.2,0
2025-05-31,London,UK,18.1,66.8,5.4,1017.7,0
2025-05-31,Tokyo,Japan,25.6,61.7,2.7,1016.9,0
2025-05-31,Singapore,Singapore,35.0,80.1,2.0,1009.8,11.7
2025-05-31,Sydney,Australia,11.8,76.4,5.0,1011.5,2.5
2025-05-31,Cairo,Egypt,34.9,36.4,3.8,1006.2,0
2025-05-31,São Paulo,Brazil,14.0,77.5,4.1,1009.9,8.5
2025-05-31,Toronto,Canada,18.4,53.9,5.7,1012.5,0
2025-06-01,New York,USA,21.7,53.1,5.3,1018.8,0
2025-06-01,London,UK,17.5,67.2,5.4,1018.2,0
2025-06-01,Tokyo,Japan,23.9,64.7,2.1,1015.8,0
2025-06-01,Singapore,Singapore,36.6,81.1,1.6,1008.4,4.5
2025-06-01,Sydney,Australia,13.1,73.1,4.3,1013.2,6.1
2025-06-01,Cairo,Egypt,35.6,37.4,4.8,1003.2,0
2025-06-01,São Paulo,Brazil,14.7,75.1,3.9,1009.4,3.3
2025-06-01,Toronto,Canada,19.3,51.4,5.8,1015.8,0
2025-06-02,New York,USA,21.2,51.8,4.5,1020.3,0
2025-06-02,London,UK,17.0,67.8,4.0,1017.0,0
2025-06-02,Tokyo,Japan,25.6,62.9,1.8,1015.4,0
2025-06-02,Singapore,Singapore,36.3,81.4,1.4,1005.2,5.4
2025-06-02,Sydney,Australia,13.3,77.1,4.5,1009.7,5.4
2025-06-02,Cairo,Egypt,35.2,35.3,4.8,1006.5,0
2025-06-02,São Paulo,Brazil,14.9,72.1,4.0,1007.6,3.7
2025-06-02,Toronto,Canada,18.2,52.1,6.0,1015.9,0
2025-06-03,New York,USA,22.7,49.4,4.3,1018.0,0
2025-06-03,London,UK,18.7,65.7,3.9,1018.5,0
2025-06-03,Tokyo,Japan,24.5,67.7,1.9,1015.2,0
2025-06-03,Singapore,Singapore,36.8,80.6,1.1,1006.3,6.3
2025-06-03,Sydney,Australia,14.3,75.7,5.0,1011.1,2.0
2025-06-03,Cairo,Egypt,34.4,37.7,5.1,1003.6,0
2025-06-03,São Paulo,Brazil,14.3,75.1,5.0,1008.0,6.9
2025-06-03,Toronto,Canada,17.9,54.4,6.1,1013.7,0
2025-06-04,New York,USA,22.2,52.7,4.7,1020.4,0
2025-06-04,London,UK,16.9,68.8,4.4,1017.2,3.0
2025-06-04,Tokyo,Japan,24.1,68.0,2.2,1016.8,1.0
2025-06-04,Singapore,Singapore,36.3,83.0,1.3,1007.5,13.1
2025-06-04,Sydney,Australia,12.7,72.9,4.7,1011.9,4.8
2025-06-04,Cairo,Egypt,35.1,35.0,5.5,1003.9,0
2025-06-04,São Paulo,Brazil,14.5,70.9,4.8,1010.4,4.1
2025-06-04,Toronto,Canada,17.5,53.6,5.8,1016.0,0
2025-06-05,New York,USA,21.5,51.5,4.3,1021.3,0
2025-06-05,London,UK,17.9,68.9,3.6,1014.8,0
2025-06-05,Tokyo,Japan,24.7,67.9,3.1,1016.6,0
2025-06-05,Singapore,Singapore,36.2,82.1,2.5,1003.7,12.2
2025-06-05,Sydney,Australia,14.6,74.9,5.5,1011.0,7.9
2025-06-05,Cairo,Egypt,34.2,37.7,4.6,1007.6,0
2025-06-05,São Paulo,Brazil,13.4,73.7,5.0,1010.1,4.9
2025-06-05,Toronto,Canada,18.3,49.8,6.7,1015.0,0
2025-06-06,New York,USA,21.1,56.1,3.9,1018.9,0
2025-06-06,London,UK,17.7,65.4,4.0,1015.2,0
2025-06-06,Tokyo,Japan,25.4,68.5,1.8,1016.0,0
2025-06-06,Singapore,Singapore,36.5,83.3,1.7,1003.9,5.7
2025-06-06,Sydney,Australia,13.6,71.2,6.2,1009.7,0
2025-06-06,Cairo,Egypt,34.6,33.7,5.0,1006.2,0
2025-06-06,São Paulo,Brazil,14.7,69.3,4.6,1011.0,0
2025-06-06,Toronto,Canada,17.6,54.2,5.9,1016.9,0
2025-06-07,New York,USA,20.4,53.3,4.8,1018.5,0
2025-06-07,London,UK,17.1,68.9,3.4,1017.2,0.5
2025-06-07,Tokyo,Japan,25.1,69.4,3.1,1015.2,3.7
2025-06-07,Singapore,Singapore,37.6,82.5,2.3,1005.5,8.4
2025-06-07,Sydney,Australia,15.0,69.8,6.5,1009.4,0.1
2025-06-07,Cairo,Egypt,34.6,32.5,4.8,1006.8,0
2025-06-07,São Paulo,Brazil,14.8,74.5,4.2,1010.3,1.0
2025-06-07,Toronto,Canada,18.4,52.7,6.3,1018.4,0
2025-06-08,New York,USA,22.2,55.4,4.7,1018.4,0
2025-06-08,London,UK,18.3,70.9,3.3,1015.0,2.3
2025-06-08,Tokyo,Japan,26.7,70.1,3.3,1015.1,2.2
2025-06-08,Singapore,Singapore,38.2,83.3,1.5,1003.7,6.4
2025-06-08,Sydney,Australia,14.5,71.2,5.7,1012.8,0
2025-06-08,Cairo,Egypt,34.7,35.0,5.5,1007.6,0
2025-06-08,São Paulo,Brazil,13.9,70.3,4.1,1013.3,2.9
2025-06-08,Toronto,Canada,17.4,53.1,5.7,1016.6,0
2025-06-09,New York,USA,20.4,57.2,4.1,1019.1,0
2025-06-09,London,UK,17.7,68.4,3.6,1015.2,0
2025-06-09,Tokyo,Japan,24.9,65.4,3.2,1014.1,0.4
2025-06-09,Singapore,Singapore,36.1,77.8,2.2,1005.7,3.8
2025-06-09,Sydney,Australia,13.3,69.5,5.5,1009.6,0
2025-06-09,Cairo,Egypt,33.3,33.0,4.7,1009.0,0
2025-06-09,São Paulo,Brazil,14.3,72.0,4.2,1011.4,2.5
2025-06-09,Toronto,Canada,16.4,53.1,5.3,1018.5,0
2025-06-10,New York,USA,21.0,58.6,4.4,1020.1,0
2025-06-10,London,UK,18.6,71.4,3.7,1012.7,0.8
2025-06-10,Tokyo,Japan,26.0,65.8,3.3,1011.3,1.3
2025-06-10,Singapore,Singapore,38.0,83.2,2.8,1002.5,6.8
2025-06-10,Sydney,Australia,12.9,70.4,6.6,1012.0,1.0
2025-06-10,Cairo,Egypt,33.8,32.0,5.3,1006.2,0
2025-06-10,São Paulo,Brazil,13.1,67.6,4.1,1015.6,3.3
2025-06-10,Toronto,Canada,17.0,52.9,5.8,1016.8,0
2025-06-11,New York,USA,22.1,54.1,3.8,1019.6,0
2025-06-11,London,UK,18.4,72.9,3.1,1012.0,0
2025-06-11,Tokyo,Japan,26.9,66.6,3.7,1013.0,1.0
2025-06-11,Singapore,Singapore,38.0,79.2,2.1,1003.1,7.7
2025-06-11,Sydney,Australia,13.9,70.3,6.9,1011.6,0
2025-06-11,Cairo,Egypt,31.5,34.1,4.8,1010.4,0
2025-06-11,São Paulo,Brazil,13.8,67.7,4.1,1014.6,0
2025-06-11,Toronto,Canada,16.6,51.0,4.8,1018.5,0
2025-06-12,New York,USA,20.4,58.4,4.3,1018.4,0
2025-06-12,London,UK,19.5,71.1,4.1,1012.5,0
2025-06-12,Tokyo,Japan,25.5,69.0,3.5,1011.9,1.6
2025-06-12,Singapore,Singapore,37.7,79.4,3.2,1002.9,9.8
2025-06-12,Sydney,Australia,14.4,71.4,6.6,1012.1,1.1
2025-06-12,Cairo,Egypt,33.3,29.7,5.6,1008.8,0
2025-06-12,São Paulo,Brazil,13.7,70.1,4.4,1013.0,0
2025-06-12,Toronto,Canada,14.9,54.1,4.7,1019.8,0
2025-06-13,New York,USA,22.5,58.2,3.2,1018.9,0
2025-06-13,London,UK,18.5,72.7,4.2,1012.9,5.0
2025-06-13,Tokyo,Japan,25.4,70.9,4.0,1012.4,4.1
2025-06-13,Singapore,Singapore,35.9,80.7,3.4,1004.2,8.3
2025-06-13,Sydney,Australia,13.8,69.0,6.8,1012.1,0
2025-06-13,Cairo,Egypt,31.1,30.7,5.2,1010.9,0
2025-06-13,São Paulo,Brazil,12.3,72.4,4.7,1015.0,0.0
2025-06-13,Toronto,Canada,15.7,56.3,5.0,1018.0,0
2025-06-14,New York,USA,21.9,59.8,3.8,1018.8,0
2025-06-14,London,UK,18.9,69.9,4.8,1012.6,3.5
2025-06-14,Tokyo,Japan,25.9,70.8,3.9,1013.0,2.4
2025-06-14,Singapore,Singapore,36.3,82.5,3.8,1004.0,6.0
2025-06-14,Sydney,Australia,13.6,71.0,7.4,1011.0,4.4
2025-06-14,Cairo,Egypt,31.8,32.0,5.1,1010.3,0
2025-06-14,São Paulo,Brazil,12.1,70.9,3.5,1017.6,0
2025-06-14,Toronto,Canada,16.4,51.9,3.8,1018.5,0
2025-06-15,New York,USA,20.6,57.4,3.2,1016.9,0
2025-06-15,London,UK,19.3,70.1,3.9,1012.6,0
2025-06-15,Tokyo,Japan,25.4,66.6,3.9,1010.6,1.0
2025-06-15,Singapore,Singapore,37.3,81.8,3.3,1001.4,9.6
2025-06-15,Sydney,Australia,12.8,69.7,7.1,1012.9,4.0
2025-06-15,Cairo,Egypt,30.8,32.2,5.8,1009.9,0
2025-06-15,São Paulo,Brazil,12.0,69.4,4.6,1014.2,0
2025-06-15,Toronto,Canada,14.3,52.7,5.0,1017.9,0
2025-06-16,New York,USA,22.4,61.6,3.3,1018.9,0
2025-06-16,London,UK,19.3,73.1,5.2,1009.8,0.8
2025-06-16,Tokyo,Japan,25.3,69.7,4.2,1011.9,4.1
2025-06-16,Singapore,Singapore,37.7,79.2,4.4,1004.4,7.1
2025-06-16,Sydney,Australia,14.5,66.1,6.7,1011.6,0
2025-06-16,Cairo,Egypt,30.8,31.6,5.5,1012.2,0
2025-06-16,São Paulo,Brazil,13.8,67.7,2.9,1017.8,0
2025-06-16,Toronto,Canada,16.2,52.1,4.4,1019.9,0
2025-06-17,New York,USA,21.6,63.1,2.9,1017.8,0
2025-06-17,London,UK,19.7,72.1,5.1,1010.3,4.9
2025-06-17,Tokyo,Japan,26.0,68.3,4.1,1010.6,1.7
2025-06-17,Singapore,Singapore,36.0,78.4,3.9,1004.0,5.4
2025-06-17,Sydney,Australia,13.4,67.0,6.7,1013.7,1.1
2025-06-17,Cairo,Egypt,30.3,28.4,5.6,1010.3,0
2025-06-17,São Paulo,Brazil,12.5,67.8,3.1,1017.7,0
2025-06-17,Toronto,Canada,16.3,57.7,4.4,1019.6,0
2025-06-18,New York,USA,22.7,59.5,3.8,1017.8,0
2025-06-18,London,UK,19.2,71.2,5.0,1011.7,0
2025-06-18,Tokyo,Japan,27.5,66.6,5.0,1010.9,0.5
2025-06-18,Singapore,Singapore,35.7,80.9,4.5,1001.2,9.3
2025-06-18,Sydney,Australia,14.1,66.1,6.3,1014.2,0.6
2025-06-18,Cairo,Egypt,30.1,32.9,4.4,1014.3,0
2025-06-18,São Paulo,Brazil,12.1,69.3,3.2,1016.5,2.9
2025-06-18,Toronto,Canada,14.2,52.9,3.5,1019.1,0
2025-06-19,New York,USA,20.9,60.3,3.4,1016.8,0
2025-06-19,London,UK,18.5,71.9,4.7,1008.0,1.7
2025-06-19,Tokyo,Japan,25.1,70.8,4.2,1011.4,1.1
2025-06-19,Singapore,Singapore,36.0,79.7,3.4,1002.3,8.9
2025-06-19,Sydney,Australia,13.0,68.0,7.1,1015.4,0
2025-06-19,Cairo,Egypt,30.7,27.7,5.3,1011.4,0
2025-06-19,São Paulo,Brazil,13.5,65.9,2.8,1018.1,0
2025-06-19,Toronto,Canada,15.8,57.9,4.0,1021.5,0
2025-06-20,New York,USA,22.7,61.2,4.3,1015.0,0
2025-06-20,London,UK,20.7,75.0,5.8,1010.7,5.1
2025-06-20,Tokyo,Japan,27.1,67.4,5.1,1010.0,2.0
2025-06-20,Singapore,Singapore,36.9,78.4,4.4,1001.6,4.5
2025-06-20,Sydney,Australia,12.8,64.7,6.0,1013.0,0
2025-06-20,Cairo,Egypt,29.7,31.4,4.8,1014.9,0
2025-06-20,São Paulo,Brazil,12.8,67.4,3.3,1019.2,0
2025-06-20,Toronto,Canada,14.3,54.6,4.4,1020.0,0
2025-06-21,New York,USA,21.1,62.3,3.1,1016.4,0
2025-06-21,London,UK,19.5,75.5,4.6,1008.5,8.3
2025-06-21,Tokyo,Japan,25.5,69.4,4.3,1009.9,3.2
2025-06-21,Singapore,Singapore,36.4,77.3,4.3,1001.8,3.0
2025-06-21,Sydney,Australia,14.0,61.8,7.0,1014.4,0
2025-06-21,Cairo,Egypt,29.0,33.1,4.3,1014.3,0
2025-06-21,São Paulo,Brazil,12.7,70.2,2.7,1017.8,0
2025-06-21,Toronto,Canada,13.8,56.8,3.6,1019.6,0
2025-06-22,New York,USA,21.8,62.1,3.6,1016.3,0
2025-06-22,London,UK,19.8,75.1,5.6,1006.7,6.1
2025-06-22,Tokyo,Japan,26.3,68.8,4.2,1009.8,1.9
2025-06-22,Singapore,Singapore,36.0,79.2,4.7,1005.2,9.5
2025-06-22,Sydney,Australia,13.9,65.8,6.7,1017.5,1.9
2025-06-22,Cairo,Egypt,29.2,27.8,4.3,1012.5,0
2025-06-22,São Paulo,Brazil,11.8,70.1,2.9,1019.6,1.8
2025-06-22,Toronto,Canada,15.2,56.8,3.9,1018.9,0
2025-06-23,New York,USA,22.4,61.3,4.0,1015.0,0
2025-06-23,London,UK,19.7,74.8,5.3,1009.4,3.9
2025-06-23,Tokyo,Japan,26.6,68.3,4.9,1010.3,3.4
2025-06-23,Singapore,Singapore,35.5,74.7,4.2,1003.2,1.4
2025-06-23,Sydney,Australia,12.8,60.7,5.5,1015.0,0
2025-06-23,Cairo,Egypt,29.5,28.9,4.1,1014.4,0
2025-06-23,São Paulo,Brazil,12.5,66.2,2.5,1018.1,0
2025-06-23,Toronto,Canada,14.2,55.2,3.8,1021.0,0
2025-06-24,New York,USA,21.4,64.8,5.0,1014.6,0
2025-06-24,London,UK,20.4,75.9,5.8,1006.1,4.1
2025-06-24,Tokyo,Japan,26.5,66.5,4.8,1010.6,0
2025-06-24,Singapore,Singapore,33.6,76.8,4.7,1006.5,5.7
2025-06-24,Sydney,Australia,12.8,60.2,6.4,1016.3,0
2025-06-24,Cairo,Egypt,29.2,27.8,3.1,1015.6,0
2025-06-24,São Paulo,Brazil,12.1,66.7,2.8,1018.0,1.7
2025-06-24,Toronto,Canada,15.1,61.5,4.0,1021.1,0
2025-06-25,New York,USA,22.4,65.0,4.8,1011.8,0.8
2025-06-25,London,UK,19.2,75.5,6.7,1008.2,1.4
2025-06-25,Tokyo,Japan,24.4,70.6,5.6,1009.0,0
2025-06-25,Singapore,Singapore,33.0,75.3,4.2,1005.2,2.9
2025-06-25,Sydney,Australia,13.5,61.0,5.8,1017.3,0
2025-06-25,Cairo,Egypt,29.3,28.5,2.7,1015.0,0
2025-06-25,São Paulo,Brazil,12.5,67.4,1.9,1020.1,1.8
2025-06-25,Toronto,Canada,16.0,62.1,3.8,1017.0,0
2025-06-26,New York,USA,21.6,65.0,4.0,1013.9,0
2025-06-26,London,UK,20.4,73.4,6.0,1005.8,4.6
2025-06-26,Tokyo,Japan,24.4,67.3,5.3,1010.4,0
2025-06-26,Singapore,Singapore,33.2,74.8,4.3,1006.4,2.2
2025-06-26,Sydney,Australia,13.5,63.2,6.3,1016.1,0
2025-06-26,Cairo,Egypt,27.0,29.3,3.5,1014.1,0
2025-06-26,São Paulo,Brazil,14.7,69.7,2.3,1019.0,0
2025-06-26,Toronto,Canada,15.2,59.0,3.4,1019.3,0
2025-06-27,New York,USA,21.7,65.8,5.5,1012.5,0
2025-06-27,London,UK,19.2,75.4,6.0,1006.0,0.2
2025-06-27,Tokyo,Japan,23.7,69.6,4.5,1011.0,0.9
2025-06-27,Singapore,Singapore,33.1,76.4,4.4,1004.1,8.4
2025-06-27,Sydney,Australia,12.6,63.0,5.3,1017.5,0
2025-06-27,Cairo,Egypt,28.8,27.7,2.5,1015.6,0
2025-06-27,São Paulo,Brazil,14.8,71.9,1.4,1020.5,3.0
2025-06-27,Toronto,Canada,14.9,58.8,3.1,1019.5,0
2025-06-28,New York,USA,22.8,65.8,5.4,1012.3,0.3
2025-06-28,London,UK,20.3,76.1,6.1,1005.1,8.9
2025-06-28,Tokyo,Japan,23.9,68.1,5.6,1010.9,1.2
2025-06-28,Singapore,Singapore,33.0,72.9,3.0,1004.3,2.5
2025-06-28,Sydney,Australia,11.4,58.1,5.8,1018.8,0
2025-06-28,Cairo,Egypt,28.6,32.6,2.2,1016.2,0
2025-06-28,São Paulo,Brazil,15.1,70.4,2.4,1019.4,0
2025-06-28,Toronto,Canada,14.7,60.5,4.1,1017.9,0
2025-06-29,New York,USA,22.2,67.6,6.1,1009.1,1.3
2025-06-29,London,UK,18.8,73.8,6.0,1004.5,2.2
2025-06-29,Tokyo,Japan,25.3,68.6,4.9,1010.2,0
2025-06-29,Singapore,Singapore,32.5,76.0,3.9,1005.1,0.3
2025-06-29,Sydney,Australia,12.2,62.8,5.6,1018.4,0
2025-06-29,Cairo,Egypt,26.9,33.6,2.7,1014.9,0
2025-06-29,São Paulo,Brazil,14.9,71.1,2.4,1019.4,0
2025-06-29,Toronto,Canada,16.5,59.1,4.5,1016.3,0
